configuration_id,run_id,history_file,stage,split,seed,count_weight,trace_alpha,sigma,samples_per_generation,population_size,decay,threshold,max_generations,generations_run,best_training_fitness,best_validation_loss,loss,trace_loss,count_loss,precision,recall,f1,precision_1,recall_1,f1_1,precision_2,recall_2,f1_2,input_spikes,output_spikes,spike_ratio,silent_loss,silent_trace_loss,silent_count_loss
stage_1__cw0p01__ta0p9__sig0p05__spg8__pop17__dec0p9__th1,stage_1__cw0p01__ta0p9__sig0p05__spg8__pop17__dec0p9__th1__seed505,GridSearchOuts/history/stage_1__cw0p01__ta0p9__sig0p05__spg8__pop17__dec0p9__th1__seed505.csv,stage_1,validation,505,0.01,0.9,0.05,8,17,0.9,1.0,250,155,0.05139762007024459,0.0725455135802181,0.07276308213697381,0.07207925991387203,0.06838222231017875,0.6883854366922008,0.5527847049044057,0.6131777227456991,0.7374079441601845,0.5921505759410997,0.6568444069756374,0.7610245186477773,0.6111150694691841,0.677880815637843,84210.0,67622,0.8030162688516803,0.24008676414651106,0.23008676414651102,0.9999999999999973
stage_1__cw0p01__ta0p9__sig0p05__spg8__pop17__dec0p9__th1,stage_1__cw0p01__ta0p9__sig0p05__spg8__pop17__dec0p9__th1__seed202,GridSearchOuts/history/stage_1__cw0p01__ta0p9__sig0p05__spg8__pop17__dec0p9__th1__seed202.csv,stage_1,validation,202,0.01,0.9,0.05,8,17,0.9,1.0,250,170,0.03647261510816927,0.05759694531994203,0.059182219440764905,0.05897511600683256,0.020710343393233098,0.7416178194607268,0.638534615841349,0.6862265896686472,0.7911316460933728,0.6811661322883268,0.7320422422864568,0.8145783049444866,0.7013537584609904,0.7537376766737203,84210.0,72505,0.8610022562641017,0.24008676414651106,0.23008676414651102,0.9999999999999973
stage_1__cw0p01__ta0p9__sig0p05__spg8__pop17__dec0p9__th1,stage_1__cw0p01__ta0p9__sig0p05__spg8__pop17__dec0p9__th1__seed404,GridSearchOuts/history/stage_1__cw0p01__ta0p9__sig0p05__spg8__pop17__dec0p9__th1__seed404.csv,stage_1,validation,404,0.01,0.9,0.05,8,17,0.9,1.0,250,174,0.04408427446068349,0.06519227127052311,0.06570602650993256,0.06536216048188558,0.03438660280469657,0.7143404092398009,0.598218738867118,0.6511429513150127,0.773570993037535,0.6478209238807743,0.7051334251050096,0.7967272160065796,0.6672129200807505,0.7262410247456762,84210.0,70521,0.8374421090131813,0.24008676414651106,0.23008676414651102,0.9999999999999973
stage_1__cw0p01__ta0p9__sig0p05__spg8__pop17__dec0p9__th1,stage_1__cw0p01__ta0p9__sig0p05__spg8__pop17__dec0p9__th1__seed101,GridSearchOuts/history/stage_1__cw0p01__ta0p9__sig0p05__spg8__pop17__dec0p9__th1__seed101.csv,stage_1,validation,101,0.01,0.9,0.05,8,17,0.9,1.0,250,180,0.07008693484404352,0.08177519654570349,0.08991184579394147,0.08840371913376163,0.15081266601797882,0.6984135637572916,0.4563947274670467,0.5520436084712863,0.7455886896000291,0.4872224201401259,0.5893320118640138,0.7687946355557979,0.502386889918062,0.6076745739335491,84210.0,55029,0.65347345920912,0.24008676414651106,0.23008676414651102,0.9999999999999973
stage_1__cw0p01__ta0p9__sig0p05__spg8__pop17__dec0p9__th1,stage_1__cw0p01__ta0p9__sig0p05__spg8__pop17__dec0p9__th1__seed303,GridSearchOuts/history/stage_1__cw0p01__ta0p9__sig0p05__spg8__pop17__dec0p9__th1__seed303.csv,stage_1,validation,303,0.01,0.9,0.05,8,17,0.9,1.0,250,250,0.04738526346691965,0.058760102009011494,0.06178269126965545,0.06158132268574621,0.020136858390924703,0.648751923628681,0.590725567034794,0.6183804882894915,0.7103732491718615,0.6468352927205795,0.6771170006459134,0.7426119617100081,0.6761904761904762,0.7078464521898448,84210.0,76678,0.9105569409808811,0.24008676414651106,0.23008676414651102,0.9999999999999973
stage_1__cw0p01__ta0p9__sig0p05__spg8__pop32__dec0p9__th1,stage_1__cw0p01__ta0p9__sig0p05__spg8__pop32__dec0p9__th1__seed303,GridSearchOuts/history/stage_1__cw0p01__ta0p9__sig0p05__spg8__pop32__dec0p9__th1__seed303.csv,stage_1,validation,303,0.01,0.9,0.05,8,32,0.9,1.0,250,127,0.05449490110498039,0.07077698002138652,0.07599182218581207,0.0746214952719847,0.13703269138273277,0.74478060713133,0.5206388789929937,0.612858810290478,0.7947236991863014,0.5555515971974825,0.6539555623889982,0.8162807685120695,0.5706210663816649,0.671694262529482,84210.0,58867,0.6990499940624629,0.24008676414651106,0.23008676414651102,0.9999999999999973
stage_1__cw0p01__ta0p9__sig0p05__spg8__pop32__dec0p9__th1,stage_1__cw0p01__ta0p9__sig0p05__spg8__pop32__dec0p9__th1__seed404,GridSearchOuts/history/stage_1__cw0p01__ta0p9__sig0p05__spg8__pop32__dec0p9__th1__seed404.csv,stage_1,validation,404,0.01,0.9,0.05,8,32,0.9,1.0,250,122,0.05922952972754868,0.07369047986267756,0.07875778670727387,0.07787302826663789,0.08847584406359876,0.65432079504501,0.4980406127538297,0.5655835530347672,0.711328143282837,0.5414321339508372,0.6148597166683111,0.7375072156263164,0.561358508490678,0.6374884530057732,84210.0,64097,0.7611566322289515,0.24008676414651106,0.23008676414651102,0.9999999999999973
stage_1__cw0p01__ta0p9__sig0p05__spg8__pop32__dec0p9__th1,stage_1__cw0p01__ta0p9__sig0p05__spg8__pop32__dec0p9__th1__seed202,GridSearchOuts/history/stage_1__cw0p01__ta0p9__sig0p05__spg8__pop32__dec0p9__th1__seed202.csv,stage_1,validation,202,0.01,0.9,0.05,8,32,0.9,1.0,250,170,0.044145342845317334,0.05612293835030843,0.06029693223353551,0.05994211780049063,0.03548144330448709,0.7195120233282151,0.6065312908205677,0.6582085993925331,0.7669432431290236,0.6465146657166607,0.7015986133747621,0.7848761040753941,0.66163163519772,0.7180035696561335,84210.0,70987,0.842975893599335,0.24008676414651106,0.23008676414651102,0.9999999999999973
stage_1__cw0p01__ta0p9__sig0p05__spg8__pop32__dec0p9__th1,stage_1__cw0p01__ta0p9__sig0p05__spg8__pop32__dec0p9__th1__seed101,GridSearchOuts/history/stage_1__cw0p01__ta0p9__sig0p05__spg8__pop32__dec0p9__th1__seed101.csv,stage_1,validation,101,0.01,0.9,0.05,8,32,0.9,1.0,250,220,0.04553628478940775,0.05820376837563798,0.05873017301231211,0.05812659516853719,0.060357784377496414,0.7774209041243921,0.61510509440684,0.6868030602363171,0.8171039202737588,0.6465027906424415,0.7218605391209483,0.8336285045326289,0.659577247357796,0.7364589824840266,84210.0,66628,0.7912124450777818,0.24008676414651106,0.23008676414651102,0.9999999999999973
stage_1__cw0p01__ta0p9__sig0p05__spg8__pop32__dec0p9__th1,stage_1__cw0p01__ta0p9__sig0p05__spg8__pop32__dec0p9__th1__seed505,GridSearchOuts/history/stage_1__cw0p01__ta0p9__sig0p05__spg8__pop32__dec0p9__th1__seed505.csv,stage_1,validation,505,0.01,0.9,0.05,8,32,0.9,1.0,250,211,0.040956833888853884,0.0579157252949329,0.05905435775257181,0.05876552851150131,0.028882924107052704,0.6780661811401316,0.5959268495428096,0.6343485927728099,0.7314380683430394,0.6428333927087044,0.6842793849027059,0.7543406882946668,0.662961643510272,0.7057053830445218,84210.0,74009,0.8788623678897993,0.24008676414651106,0.23008676414651102,0.9999999999999973
stage_1__cw0p01__ta0p9__sig0p05__spg8__pop48__dec0p9__th1,stage_1__cw0p01__ta0p9__sig0p05__spg8__pop48__dec0p9__th1__seed202,GridSearchOuts/history/stage_1__cw0p01__ta0p9__sig0p05__spg8__pop48__dec0p9__th1__seed202.csv,stage_1,validation,202,0.01,0.9,0.05,8,48,0.9,1.0,250,120,0.047809889518026207,0.06348325559711984,0.06532342050367759,0.06507689639632874,0.02465241073488735,0.6389212964825468,0.5657879111744448,0.6001347768304828,0.6892357618913518,0.6103431896449353,0.6473948394324315,0.7134140617666385,0.6317539484621779,0.6701053652510117,84210.0,74571,0.8855361596009975,0.24008676414651106,0.23008676414651102,0.9999999999999973
stage_1__cw0p01__ta0p9__sig0p05__spg8__pop48__dec0p9__th1,stage_1__cw0p01__ta0p9__sig0p05__spg8__pop48__dec0p9__th1__seed101,GridSearchOuts/history/stage_1__cw0p01__ta0p9__sig0p05__spg8__pop48__dec0p9__th1__seed101.csv,stage_1,validation,101,0.01,0.9,0.05,8,48,0.9,1.0,250,181,0.04449424313396576,0.055931971959249566,0.057393883215673756,0.05702218502115866,0.037169819451509156,0.6958759349481919,0.6021256382852392,0.645615151996956,0.7468469086667124,0.6462296639353996,0.69290466337687,0.7718795031908323,0.6678897993112457,0.7161292376248407,84210.0,72865,0.8652772829830186,0.24008676414651106,0.23008676414651102,0.9999999999999973
stage_1__cw0p01__ta0p9__sig0p05__spg8__pop48__dec0p9__th1,stage_1__cw0p01__ta0p9__sig0p05__spg8__pop48__dec0p9__th1__seed404,GridSearchOuts/history/stage_1__cw0p01__ta0p9__sig0p05__spg8__pop48__dec0p9__th1__seed404.csv,stage_1,validation,404,0.01,0.9,0.05,8,48,0.9,1.0,250,134,0.055512956309111405,0.08858659241866501,0.09518175829119725,0.094036258451553,0.11454998396442723,0.7877916499836203,0.5140244626528916,0.6221219350939485,0.7910493939504241,0.5161501009381309,0.624694587369093,0.7978378771885124,0.5205795036218976,0.6300554773055671,84210.0,54946,0.6524878280489254,0.24008676414651106,0.23008676414651102,0.9999999999999973
stage_1__cw0p01__ta0p9__sig0p05__spg8__pop48__dec0p9__th1,stage_1__cw0p01__ta0p9__sig0p05__spg8__pop48__dec0p9__th1__seed303,GridSearchOuts/history/stage_1__cw0p01__ta0p9__sig0p05__spg8__pop48__dec0p9__th1__seed303.csv,stage_1,validation,303,0.01,0.9,0.05,8,48,0.9,1.0,250,164,0.037665500412357736,0.05514060347780295,0.056186317617937936,0.055964001546097056,0.022231607184083662,0.7173477564102564,0.6378696116850731,0.6752781444460414,0.7725560897435897,0.6869611685073032,0.7272487271350853,0.7993990384615385,0.710830067687923,0.7525174429563185,84210.0,74880,0.8892055575347346,0.24008676414651106,0.23008676414651102,0.9999999999999973
stage_1__cw0p01__ta0p9__sig0p05__spg8__pop48__dec0p9__th1,stage_1__cw0p01__ta0p9__sig0p05__spg8__pop48__dec0p9__th1__seed505,GridSearchOuts/history/stage_1__cw0p01__ta0p9__sig0p05__spg8__pop48__dec0p9__th1__seed505.csv,stage_1,validation,505,0.01,0.9,0.05,8,48,0.9,1.0,250,123,0.06684989273571924,0.09203137955973158,0.09382312397852326,0.0934614394988787,0.03616844796445728,0.5354356664102846,0.4629378933618335,0.4965545351483391,0.5967476101527305,0.5159482246764042,0.5534142582374116,0.6335155477420064,0.5477377983612397,0.587512259740424,84210.0,72808,0.8646004037525234,0.24008676414651106,0.23008676414651102,0.9999999999999973
stage_1__cw0p01__ta0p9__sig0p05__spg16__pop17__dec0p9__th1,stage_1__cw0p01__ta0p9__sig0p05__spg16__pop17__dec0p9__th1__seed101,GridSearchOuts/history/stage_1__cw0p01__ta0p9__sig0p05__spg16__pop17__dec0p9__th1__seed101.csv,stage_1,validation,101,0.01,0.9,0.05,16,17,0.9,1.0,250,197,0.0687177523847324,0.09054071116449593,0.09772900307770739,0.09593195364540519,0.1797049432302247,0.7629306850425618,0.4470134188338677,0.5637289404712675,0.792419943250912,0.4642916518228239,0.5855185323844087,0.807640859343332,0.4732098325614535,0.5967652564577893,84210.0,49340,0.5859161619760124,0.24008676414651106,0.23008676414651102,0.9999999999999973
stage_1__cw0p01__ta0p9__sig0p05__spg16__pop17__dec0p9__th1,stage_1__cw0p01__ta0p9__sig0p05__spg16__pop17__dec0p9__th1__seed505,GridSearchOuts/history/stage_1__cw0p01__ta0p9__sig0p05__spg16__pop17__dec0p9__th1__seed505.csv,stage_1,validation,505,0.01,0.9,0.05,16,17,0.9,1.0,250,119,0.055994344907901804,0.07354757090842978,0.07645119460500387,0.0758741734002286,0.05770212047752719,0.6458063774116565,0.5334402090013063,0.5842698090625086,0.708933551856005,0.5855836598978743,0.6413818219650631,0.7372696167227349,0.6089894311839449,0.6670178450647976,84210.0,69558,0.8260064125400783,0.24008676414651106,0.23008676414651102,0.9999999999999973
stage_1__cw0p01__ta0p9__sig0p05__spg16__pop17__dec0p9__th1,stage_1__cw0p01__ta0p9__sig0p05__spg16__pop17__dec0p9__th1__seed202,GridSearchOuts/history/stage_1__cw0p01__ta0p9__sig0p05__spg16__pop17__dec0p9__th1__seed202.csv,stage_1,validation,202,0.01,0.9,0.05,16,17,0.9,1.0,250,171,0.052615993028763734,0.06644449766984564,0.06591478532051705,0.06539007143946905,0.052471388104796846,0.7275033377837116,0.5823655147844674,0.6468935496631388,0.7705384957721406,0.6168151050944068,0.6851602690932932,0.7928348909657321,0.6346633416458853,0.7049861495839936,84210.0,67410,0.800498753117207,0.24008676414651106,0.23008676414651102,0.9999999999999973
stage_1__cw0p01__ta0p9__sig0p05__spg16__pop17__dec0p9__th1,stage_1__cw0p01__ta0p9__sig0p05__spg16__pop17__dec0p9__th1__seed303,GridSearchOuts/history/stage_1__cw0p01__ta0p9__sig0p05__spg16__pop17__dec0p9__th1__seed303.csv,stage_1,validation,303,0.01,0.9,0.05,16,17,0.9,1.0,250,250,0.03522338593202787,0.045975704057556084,0.046379326176112484,0.04612010687630111,0.02592192998114023,0.7760169043845747,0.6628903930649567,0.7150066605179988,0.8301498595935163,0.7091319320745755,0.7648836970996157,0.8545750271081825,0.7299964374777342,0.7873885644015933,84210.0,71934,0.8542215888849305,0.24008676414651106,0.23008676414651102,0.9999999999999973
stage_1__cw0p01__ta0p9__sig0p05__spg16__pop17__dec0p9__th1,stage_1__cw0p01__ta0p9__sig0p05__spg16__pop17__dec0p9__th1__seed404,GridSearchOuts/history/stage_1__cw0p01__ta0p9__sig0p05__spg16__pop17__dec0p9__th1__seed404.csv,stage_1,validation,404,0.01,0.9,0.05,16,17,0.9,1.0,250,250,0.04877095743933512,0.05399855872586985,0.060258835253330784,0.05974302696310078,0.05158082902299611,0.7914971214998342,0.6236670229188932,0.6976302436168391,0.8266570214305091,0.6513715710723192,0.7286203873430952,0.8418331976971999,0.6633297708110676,0.741996758852885,84210.0,66354,0.7879586747417171,0.24008676414651106,0.23008676414651102,0.9999999999999973
stage_1__cw0p01__ta0p9__sig0p05__spg16__pop32__dec0p9__th1,stage_1__cw0p01__ta0p9__sig0p05__spg16__pop32__dec0p9__th1__seed202,GridSearchOuts/history/stage_1__cw0p01__ta0p9__sig0p05__spg16__pop32__dec0p9__th1__seed202.csv,stage_1,validation,202,0.01,0.9,0.05,16,32,0.9,1.0,250,152,0.057827997359488514,0.06207725727473804,0.0681237881661064,0.067473422656526,0.06503655095804338,0.7002785022766456,0.5643391521197008,0.6250024659204778,0.7534886462431664,0.607220045125282,0.6724928159497401,0.7764761357440726,0.6257451609072556,0.6930092784381502,84210.0,67863,0.8058781617385109,0.24008676414651106,0.23008676414651102,0.9999999999999973
stage_1__cw0p01__ta0p9__sig0p05__spg16__pop32__dec0p9__th1,stage_1__cw0p01__ta0p9__sig0p05__spg16__pop32__dec0p9__th1__seed303,GridSearchOuts/history/stage_1__cw0p01__ta0p9__sig0p05__spg16__pop32__dec0p9__th1__seed303.csv,stage_1,validation,303,0.01,0.9,0.05,16,32,0.9,1.0,250,152,0.06556688677077933,0.06950581234784549,0.0747594949729172,0.07363161872396017,0.11278762489569871,0.6951350814132613,0.49834936468352925,0.5805188786903512,0.7538884563780623,0.5404702529390809,0.6295848002153096,0.7822133143396663,0.5607766298539366,0.6532393606347284,84210.0,60371,0.7169101056881606,0.24008676414651106,0.23008676414651102,0.9999999999999973
stage_1__cw0p01__ta0p9__sig0p05__spg16__pop32__dec0p9__th1,stage_1__cw0p01__ta0p9__sig0p05__spg16__pop32__dec0p9__th1__seed101,GridSearchOuts/history/stage_1__cw0p01__ta0p9__sig0p05__spg16__pop32__dec0p9__th1__seed101.csv,stage_1,validation,101,0.01,0.9,0.05,16,32,0.9,1.0,250,197,0.05824646375916183,0.07046509628307332,0.07378492355987043,0.0732558313097595,0.05290922501109445,0.630648330058939,0.5222301389383683,0.5713413406255802,0.6882824487688756,0.5699560622253889,0.623555471829987,0.718684123729081,0.5951312195701223,0.6510981337243246,84210.0,69733,0.8280845505284408,0.24008676414651106,0.23008676414651102,0.9999999999999973
stage_1__cw0p01__ta0p9__sig0p05__spg16__pop32__dec0p9__th1,stage_1__cw0p01__ta0p9__sig0p05__spg16__pop32__dec0p9__th1__seed505,GridSearchOuts/history/stage_1__cw0p01__ta0p9__sig0p05__spg16__pop32__dec0p9__th1__seed505.csv,stage_1,validation,505,0.01,0.9,0.05,16,32,0.9,1.0,250,123,0.05129635647087185,0.06259760790712507,0.06542051607410512,0.06526916407866698,0.015135199543817125,0.6258846168453835,0.5870799192494953,0.6058615555237378,0.6792591373482384,0.637145232157701,0.6575285387773115,0.7014774209067085,0.6579859874124213,0.6790360235045464,84210.0,78989,0.9380002375014844,0.24008676414651106,0.23008676414651102,0.9999999999999973
stage_1__cw0p01__ta0p9__sig0p05__spg16__pop32__dec0p9__th1,stage_1__cw0p01__ta0p9__sig0p05__spg16__pop32__dec0p9__th1__seed404,GridSearchOuts/history/stage_1__cw0p01__ta0p9__sig0p05__spg16__pop32__dec0p9__th1__seed404.csv,stage_1,validation,404,0.01,0.9,0.05,16,32,0.9,1.0,250,157,0.05102290989294151,0.056932346817211585,0.06136251005102011,0.060774063361817,0.05884466892031046,0.7314602475510669,0.5719391996199976,0.6419379560822771,0.78886779558053,0.616826980168626,0.6923194828557935,0.8175411952312248,0.6392471202945018,0.7174835893500788,84210.0,65845,0.7819142619641373,0.24008676414651106,0.23008676414651102,0.9999999999999973
stage_1__cw0p01__ta0p9__sig0p05__spg16__pop48__dec0p9__th1,stage_1__cw0p01__ta0p9__sig0p05__spg16__pop48__dec0p9__th1__seed202,GridSearchOuts/history/stage_1__cw0p01__ta0p9__sig0p05__spg16__pop48__dec0p9__th1__seed202.csv,stage_1,validation,202,0.01,0.9,0.05,16,48,0.9,1.0,250,121,0.05208285519975375,0.059380144238008165,0.06349343036811556,0.06328563186886847,0.020779849924704767,0.6529236788508951,0.5786604916280726,0.6135530904919408,0.6983733519133883,0.6189407433796461,0.6562621976550337,0.7192223175045557,0.6374183588647429,0.6758539932758393,84210.0,74632,0.8862605391283696,0.24008676414651106,0.23008676414651102,0.9999999999999973
stage_1__cw0p01__ta0p9__sig0p05__spg16__pop48__dec0p9__th1,stage_1__cw0p01__ta0p9__sig0p05__spg16__pop48__dec0p9__th1__seed404,GridSearchOuts/history/stage_1__cw0p01__ta0p9__sig0p05__spg16__pop48__dec0p9__th1__seed404.csv,stage_1,validation,404,0.01,0.9,0.05,16,48,0.9,1.0,250,108,0.06322945329595986,0.07471758645407398,0.07844851818445045,0.07820589618767115,0.024262199677934596,0.6186059915379678,0.560800380002375,0.5882865880618614,0.6761111329429795,0.6129319558247239,0.6429732608325076,0.7014710312938002,0.635922099513122,0.667090208095371,84210.0,76341,0.9065550409690061,0.24008676414651106,0.23008676414651102,0.9999999999999973
stage_1__cw0p01__ta0p9__sig0p05__spg16__pop48__dec0p9__th1,stage_1__cw0p01__ta0p9__sig0p05__spg16__pop48__dec0p9__th1__seed303,GridSearchOuts/history/stage_1__cw0p01__ta0p9__sig0p05__spg16__pop48__dec0p9__th1__seed303.csv,stage_1,validation,303,0.01,0.9,0.05,16,48,0.9,1.0,250,113,0.04807158216721037,0.0603864553474413,0.06136238108787218,0.06106118025766283,0.030120083020936102,0.7104572531485621,0.6075881724260777,0.6550084172385207,0.758029354180263,0.6482721767011044,0.698867673321016,0.7790799394587389,0.6662747892174327,0.7182753301280981,84210.0,72017,0.8552072200451253,0.24008676414651106,0.23008676414651102,0.9999999999999973
stage_1__cw0p01__ta0p9__sig0p05__spg16__pop48__dec0p9__th1,stage_1__cw0p01__ta0p9__sig0p05__spg16__pop48__dec0p9__th1__seed101,GridSearchOuts/history/stage_1__cw0p01__ta0p9__sig0p05__spg16__pop48__dec0p9__th1__seed101.csv,stage_1,validation,101,0.01,0.9,0.05,16,48,0.9,1.0,250,138,0.053208888318572095,0.058679295304702415,0.06071042152234118,0.0601871566171389,0.05232649052022635,0.7387323632181875,0.5950124688279301,0.6591290278019486,0.7955828799740516,0.6408027550172188,0.7098535224973188,0.8163268314977811,0.6575109844436527,0.7283621749963815,84210.0,67827,0.8054506590666192,0.24008676414651106,0.23008676414651102,0.9999999999999973
stage_1__cw0p01__ta0p9__sig0p05__spg16__pop48__dec0p9__th1,stage_1__cw0p01__ta0p9__sig0p05__spg16__pop48__dec0p9__th1__seed505,GridSearchOuts/history/stage_1__cw0p01__ta0p9__sig0p05__spg16__pop48__dec0p9__th1__seed505.csv,stage_1,validation,505,0.01,0.9,0.05,16,48,0.9,1.0,250,117,0.05022342605804196,0.06242970473243926,0.0670192957888531,0.06658751219751974,0.04317835913333523,0.6889752266365877,0.5875311720698254,0.634222316226165,0.7471000264583421,0.6370977318608241,0.6877279340596617,0.7702580384620741,0.6568459802873768,0.7090455771974445,84210.0,71811,0.8527609547559672,0.24008676414651106,0.23008676414651102,0.9999999999999973
stage_1__cw0p01__ta0p9__sig0p05__spg24__pop17__dec0p9__th1,stage_1__cw0p01__ta0p9__sig0p05__spg24__pop17__dec0p9__th1__seed404,GridSearchOuts/history/stage_1__cw0p01__ta0p9__sig0p05__spg24__pop17__dec0p9__th1__seed404.csv,stage_1,validation,404,0.01,0.9,0.05,24,17,0.9,1.0,250,174,0.05395658978627327,0.05733097558991625,0.061170780842910236,0.060461287857384166,0.07094929855260497,0.729034887758337,0.5734710841942762,0.6419631640861533,0.7773433372080736,0.6114713216957606,0.6845019308607178,0.7997765734212949,0.6291176819855124,0.7042558706816561,84210.0,66241,0.786616791354946,0.24008676414651106,0.23008676414651102,0.9999999999999973
stage_1__cw0p01__ta0p9__sig0p05__spg24__pop17__dec0p9__th1,stage_1__cw0p01__ta0p9__sig0p05__spg24__pop17__dec0p9__th1__seed101,GridSearchOuts/history/stage_1__cw0p01__ta0p9__sig0p05__spg24__pop17__dec0p9__th1__seed101.csv,stage_1,validation,101,0.01,0.9,0.05,24,17,0.9,1.0,250,235,0.04312123815596016,0.051499016083305135,0.05378884651798728,0.05337281417664385,0.041603234134346155,0.7374692507856158,0.6158888493053082,0.671217896037346,0.8002331963541741,0.6683054269089181,0.7283433740782036,0.8250174186301136,0.6890036812730079,0.7509010787055744,84210.0,70327,0.8351383446146539,0.24008676414651106,0.23008676414651102,0.9999999999999973
stage_1__cw0p01__ta0p9__sig0p05__spg24__pop17__dec0p9__th1,stage_1__cw0p01__ta0p9__sig0p05__spg24__pop17__dec0p9__th1__seed202,GridSearchOuts/history/stage_1__cw0p01__ta0p9__sig0p05__spg24__pop17__dec0p9__th1__seed202.csv,stage_1,validation,202,0.01,0.9,0.05,24,17,0.9,1.0,250,250,0.035860882402512055,0.045279546231547486,0.0463929850659396,0.046251738225615416,0.01412468403241763,0.7499028170109104,0.6872461702885643,0.7172086452183578,0.7973281156866302,0.7307089419308871,0.7625663014915943,0.819239640293363,0.7507896924355777,0.7835225301140104,84210.0,77174,0.9164469777936112,0.24008676414651106,0.23008676414651102,0.9999999999999973
stage_1__cw0p01__ta0p9__sig0p05__spg24__pop17__dec0p9__th1,stage_1__cw0p01__ta0p9__sig0p05__spg24__pop17__dec0p9__th1__seed505,GridSearchOuts/history/stage_1__cw0p01__ta0p9__sig0p05__spg24__pop17__dec0p9__th1__seed505.csv,stage_1,validation,505,0.01,0.9,0.05,24,17,0.9,1.0,250,199,0.04629557321592262,0.05635184657981288,0.0570398606303802,0.056720117965508736,0.031974266487149794,0.7473893585280955,0.6425365158532241,0.6910080073555428,0.7900712746560583,0.679230495190595,0.7304700969306549,0.8144648875628487,0.7002018762617266,0.7530235112315118,84210.0,72396,0.8597078731742074,0.24008676414651106,0.23008676414651102,0.9999999999999973
stage_1__cw0p01__ta0p9__sig0p05__spg24__pop17__dec0p9__th1,stage_1__cw0p01__ta0p9__sig0p05__spg24__pop17__dec0p9__th1__seed303,GridSearchOuts/history/stage_1__cw0p01__ta0p9__sig0p05__spg24__pop17__dec0p9__th1__seed303.csv,stage_1,validation,303,0.01,0.9,0.05,24,17,0.9,1.0,250,250,0.05046604421338565,0.05355439229022017,0.05775835611293274,0.057012670184551445,0.07456859283812867,0.7631775533377159,0.6065906661916637,0.6759338899837597,0.8081037470865954,0.6422990143688398,0.7157242857705034,0.8278999581664973,0.6580334877092981,0.7332574664879742,84210.0,66932,0.7948224676404227,0.24008676414651106,0.23008676414651102,0.9999999999999973
stage_1__cw0p01__ta0p9__sig0p05__spg24__pop32__dec0p9__th1,stage_1__cw0p01__ta0p9__sig0p05__spg24__pop32__dec0p9__th1__seed101,GridSearchOuts/history/stage_1__cw0p01__ta0p9__sig0p05__spg24__pop32__dec0p9__th1__seed101.csv,stage_1,validation,101,0.01,0.9,0.05,24,32,0.9,1.0,250,121,0.05437636937773319,0.0618128504188268,0.06282411241950117,0.06246914014786167,0.03549722716395174,0.7037739740152609,0.6078731742073388,0.6523176909103312,0.7647349969065786,0.6605272532953331,0.7088215616930896,0.7888774317728742,0.6813798836242726,0.7311988276142721,84210.0,72735,0.8637335233345208,0.24008676414651106,0.23008676414651102,0.9999999999999973
stage_1__cw0p01__ta0p9__sig0p05__spg24__pop32__dec0p9__th1,stage_1__cw0p01__ta0p9__sig0p05__spg24__pop32__dec0p9__th1__seed303,GridSearchOuts/history/stage_1__cw0p01__ta0p9__sig0p05__spg24__pop32__dec0p9__th1__seed303.csv,stage_1,validation,303,0.01,0.9,0.05,24,32,0.9,1.0,250,135,0.05372161112267831,0.06231443583766991,0.06387393042024486,0.06340577759361526,0.046815282662961574,0.6840137643910107,0.5736017100106876,0.6239609370453679,0.7453162836144271,0.6250089063056644,0.6798814160315914,0.7726609739864339,0.6479396746229664,0.7048253857526348,84210.0,70617,0.8385821161382259,0.24008676414651106,0.23008676414651102,0.9999999999999973
stage_1__cw0p01__ta0p9__sig0p05__spg24__pop32__dec0p9__th1,stage_1__cw0p01__ta0p9__sig0p05__spg24__pop32__dec0p9__th1__seed404,GridSearchOuts/history/stage_1__cw0p01__ta0p9__sig0p05__spg24__pop32__dec0p9__th1__seed404.csv,stage_1,validation,404,0.01,0.9,0.05,24,32,0.9,1.0,250,197,0.0363671679672017,0.04554996086257578,0.04538705659202925,0.045167574152407707,0.021948243962154893,0.7940475868229434,0.6966987293670586,0.7421946159290639,0.836951519909049,0.7343427146419665,0.7822968323039248,0.8541672305984895,0.7494478090488066,0.7983883210196417,84210.0,73886,0.877401733760836,0.24008676414651106,0.23008676414651102,0.9999999999999973
stage_1__cw0p01__ta0p9__sig0p05__spg24__pop32__dec0p9__th1,stage_1__cw0p01__ta0p9__sig0p05__spg24__pop32__dec0p9__th1__seed505,GridSearchOuts/history/stage_1__cw0p01__ta0p9__sig0p05__spg24__pop32__dec0p9__th1__seed505.csv,stage_1,validation,505,0.01,0.9,0.05,24,32,0.9,1.0,250,199,0.050965710058072204,0.056128882662723,0.06060431004756332,0.06035521543641287,0.024909461115048385,0.701652499149949,0.6126232038950243,0.6541224205149238,0.7561373682420945,0.6601947512171951,0.7049164738321962,0.7808908534512071,0.6818073862961643,0.7279931530726946,84210.0,73525,0.8731148319676998,0.24008676414651106,0.23008676414651102,0.9999999999999973
